Record_ID,Camera_Node,Location_Name,GPS_Latitude,GPS_Longitude,Timestamp_IST,Vehicle_Classification,Detected_Make,Detected_Model,License_Plate,ANPR_Confidence_Pct,Vehicle_Color,Sharpness_Index,Sec65B_Integrity_Hash
8688,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 09:49:07.897665,Van,Unknown,Vehicle,UNREADABLE-CAM-016-46866,54.9%,White,603.1,SHA256:94671DA3D2D92A7F
8689,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 09:49:07.899630,Scooter,Unknown,Vehicle,UNREADABLE-CAM-016-81326,40.7%,Silver/Grey,764.2,SHA256:BCF2DCAA4595DFC7
8690,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 09:49:07.901902,Scooter,Unknown,Vehicle,UNREADABLE-CAM-016-25575,52.8%,Silver/Grey,230.8,SHA256:CACD6974E92EE4AD
8691,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 09:49:07.903308,Car,Unknown,Vehicle,UNREADABLE-CAM-016-82900,52.8%,Silver/Grey,843.2,SHA256:F8BEB1C31CC4C928
8692,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 09:49:07.904638,Car,Unknown,Vehicle,UNREADABLE-CAM-016-72019,51.9%,Silver/Grey,661.9,SHA256:E637255C49B586CD
8693,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 09:49:07.905885,Ambulance,Unknown,Vehicle,UNREADABLE-CAM-016-87854,49.5%,Green,330.4,SHA256:BFB2EAFE0EDB4EEB
8694,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 09:49:07.907058,Car,Unknown,Vehicle,UNREADABLE-CAM-016-88037,38.1%,Blue,95.4,SHA256:43F0FD26F5C47E43
8695,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 09:49:07.910215,Car,Unknown,Vehicle,UNREADABLE-CAM-016-83219,36.5%,White,92.7,SHA256:B5B0C1C132FA5786
8696,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 09:49:07.911709,Van,Unknown,Vehicle,UNREADABLE-CAM-016-30987,44.5%,Silver/Grey,646.7,SHA256:8F12797C334273B9
8819,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 09:50:42.159954,Scooter,Unknown,Vehicle,UNREADABLE-CAM-016-84343,40.5%,Silver/Grey,41.4,SHA256:40D2F831895311CD
8820,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 09:50:42.163292,Scooter,Unknown,Vehicle,UNREADABLE-CAM-016-17941,51.4%,Silver/Grey,232.3,SHA256:652A209E44162771
8821,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 09:50:42.165015,Car,Unknown,Vehicle,UNREADABLE-CAM-016-54569,50.1%,Silver/Grey,1107.1,SHA256:AF424E5478CEA44E
8822,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 09:50:42.166198,Car,Unknown,Vehicle,UNREADABLE-CAM-016-19980,41.2%,White,155.9,SHA256:1CC59B56A06561B1
8823,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 09:50:42.167220,Truck,Unknown,Vehicle,UNREADABLE-CAM-016-69414,46.1%,Silver/Grey,744.7,SHA256:C397B03097D0D50A
8824,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 09:50:42.168469,Auto-Rickshaw,Unknown,Vehicle,UNREADABLE-CAM-016-26696,46.2%,White,1443.9,SHA256:E822C81FAD6E91C5
8825,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 09:50:42.169775,Car,Unknown,Vehicle,UNREADABLE-CAM-016-31259,36.7%,White,80.3,SHA256:E72E6ECA4D9C2EF2
8826,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 09:50:42.170887,Car,Unknown,Vehicle,UNREADABLE-CAM-016-34370,37.9%,White,101.7,SHA256:973CD835A56B78BC
8827,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 09:50:42.171902,Auto-Rickshaw,Unknown,Vehicle,UNREADABLE-CAM-016-66554,47.0%,Silver/Grey,556.3,SHA256:FC7C021A1E4CDFF0
8828,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 09:50:42.172930,Car,Unknown,Vehicle,UNREADABLE-CAM-016-80904,45.7%,White,1337.4,SHA256:1D0E0D5B78560487
8829,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 09:50:42.174149,Scooter,Unknown,Vehicle,UNREADABLE-CAM-016-50410,40.3%,Green,1267.8,SHA256:E30C53221ED4F543
8830,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 09:50:42.176181,Van,Unknown,Vehicle,UNREADABLE-CAM-016-45443,45.9%,Silver/Grey,673.2,SHA256:1175F9C211843778
8831,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 09:50:42.177223,Car,Unknown,Vehicle,UNREADABLE-CAM-016-55947,47.5%,Silver/Grey,559.0,SHA256:777AF938929E03AB
8956,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 09:51:57.135148,Scooter,Unknown,Vehicle,UNREADABLE-CAM-016-85961,42.6%,Silver/Grey,52.9,SHA256:89E94721C2FA3BCB
8957,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 09:51:57.138235,Scooter,Unknown,Vehicle,UNREADABLE-CAM-016-95436,53.8%,Silver/Grey,245.3,SHA256:E5E88F8F21E45CF3
8958,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 09:51:57.140312,Auto-Rickshaw,Unknown,Vehicle,UNREADABLE-CAM-016-49495,49.8%,Silver/Grey,1198.2,SHA256:8EF1717CB318D533
8959,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 09:51:57.141509,Car,Unknown,Vehicle,UNREADABLE-CAM-016-33009,50.4%,Silver/Grey,864.1,SHA256:47B55F292DDA0855
8960,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 09:51:57.145218,Car,Unknown,Vehicle,UNREADABLE-CAM-016-54261,43.9%,White,158.1,SHA256:3477A249F1082144
8961,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 09:51:57.146703,Car,Unknown,Vehicle,UNREADABLE-CAM-016-30644,46.7%,White,352.2,SHA256:BA2AE8D7B46669D8
8962,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 09:51:57.147782,Car,Unknown,Vehicle,UNREADABLE-CAM-016-95219,44.3%,White,184.4,SHA256:72D62F816CDBF227
8963,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 09:51:57.149048,Car,Unknown,Vehicle,UNREADABLE-CAM-016-73455,48.6%,Silver/Grey,900.3,SHA256:2582635FD98A37F8
8964,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 09:51:57.149988,Scooter,Unknown,Vehicle,UNREADABLE-CAM-016-38069,46.1%,Green,242.0,SHA256:7D46944216ECB5F6
8965,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 09:51:57.151651,Car,Unknown,Vehicle,UNREADABLE-CAM-016-49341,34.1%,White,66.3,SHA256:E22AF05DEABF8A1E
9068,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 09:53:09.053354,Scooter,Unknown,Vehicle,UNREADABLE-CAM-016-95606,44.4%,Silver/Grey,1021.6,SHA256:A448620249897685
9069,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 09:53:09.056963,Scooter,Unknown,Vehicle,UNREADABLE-CAM-016-86607,51.5%,Silver/Grey,232.7,SHA256:F8E8347E21363F19
9070,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 09:53:09.058418,Auto-Rickshaw,Unknown,Vehicle,UNREADABLE-CAM-016-61622,49.5%,Blue,472.9,SHA256:718CA820A81F814A
9071,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 09:53:09.059798,Car,Unknown,Vehicle,UNREADABLE-CAM-016-49761,43.2%,White,191.4,SHA256:B349EA25812A91FE
9072,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 09:53:09.061203,Scooter,Unknown,Vehicle,UNREADABLE-CAM-016-16610,38.3%,Blue,1052.3,SHA256:F600481D41AE305E
9073,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 09:53:09.063287,Car,Unknown,Vehicle,UNREADABLE-CAM-016-81175,39.7%,White,146.9,SHA256:18FD6D8D1B506B96
9074,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 09:53:09.064634,Car,Unknown,Vehicle,UNREADABLE-CAM-016-56238,37.4%,White,93.4,SHA256:F6A129DEB60A01FE
9075,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 09:53:09.065801,Car,Unknown,Vehicle,UNREADABLE-CAM-016-13929,42.1%,White,204.5,SHA256:7629973841A289DA
9076,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 09:53:09.066821,Car,Unknown,Vehicle,UNREADABLE-CAM-016-83186,45.3%,Silver/Grey,957.0,SHA256:2A16FD5D77932913
9077,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 09:53:09.067816,Auto-Rickshaw,Unknown,Vehicle,UNREADABLE-CAM-016-19037,38.0%,White,92.5,SHA256:74BAD910AFFE8742
9159,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 09:54:14.868589,Scooter,Unknown,Vehicle,UNREADABLE-CAM-016-21257,44.4%,Silver/Grey,290.8,SHA256:93EB6F4187378D5A
9160,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 09:54:14.873029,Scooter,Unknown,Vehicle,UNREADABLE-CAM-016-28902,49.4%,Silver/Grey,211.4,SHA256:B9FB6E8095585502
9161,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 09:54:14.875079,Car,Unknown,Vehicle,UNREADABLE-CAM-016-98381,34.6%,White,47.4,SHA256:EB6FC1F8CA43E67C
9162,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 09:54:14.876508,Car,Unknown,Vehicle,UNREADABLE-CAM-016-71248,32.3%,White,13.3,SHA256:CF81B9FB75B0E1E6
9163,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 09:54:14.878029,Scooter,Unknown,Vehicle,UNREADABLE-CAM-016-67122,50.5%,Green,854.9,SHA256:E6FE27803D57A154
9164,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 09:54:14.880189,Car,Unknown,Vehicle,UNREADABLE-CAM-016-58041,34.8%,White,59.3,SHA256:973520DAAFB78E15
9165,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 09:54:14.881550,Car,Unknown,Vehicle,UNREADABLE-CAM-016-66494,36.0%,White,113.1,SHA256:4CD6A1D63BC647B9
9256,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 09:55:17.727305,Scooter,Unknown,Vehicle,UNREADABLE-CAM-016-33589,46.8%,Silver/Grey,939.9,SHA256:C8ED7503EFF470C1
9257,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 09:55:17.730716,Scooter,Unknown,Vehicle,UNREADABLE-CAM-016-27304,52.1%,Silver/Grey,218.8,SHA256:094EA49C4C789BE0
9258,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 09:55:17.732411,Scooter,Unknown,Vehicle,UNREADABLE-CAM-016-62737,52.8%,Green,921.2,SHA256:5C38DE5DED49DF7B
9259,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 09:55:17.734247,Car,Unknown,Vehicle,UNREADABLE-CAM-016-13089,42.4%,White,191.0,SHA256:6510E40A9122C1DB
9260,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 09:55:17.735382,Car,Unknown,Vehicle,UNREADABLE-CAM-016-85441,40.5%,White,137.6,SHA256:3EBA9B42027D1931
9261,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 09:55:17.736405,Car,Unknown,Vehicle,UNREADABLE-CAM-016-85823,36.8%,White,85.0,SHA256:A3EA6953B572CD4C
9262,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 09:55:17.737303,Car,Unknown,Vehicle,UNREADABLE-CAM-016-52509,35.5%,White,91.9,SHA256:BB85B33E72EFE27D
9263,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 09:55:17.738155,Car,Unknown,Vehicle,UNREADABLE-CAM-016-13093,40.6%,Silver/Grey,150.5,SHA256:8952737FAF0296A3
9264,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 09:55:17.739206,Car,Unknown,Vehicle,UNREADABLE-CAM-016-55222,41.7%,White,171.9,SHA256:0027F72C0A163C80
9265,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 09:55:17.740284,Car,Unknown,Vehicle,UNREADABLE-CAM-016-69240,34.7%,White,70.5,SHA256:D0732E8329D0BD73
9266,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 09:55:17.741439,Car,Unknown,Vehicle,UNREADABLE-CAM-016-30158,43.2%,White,173.4,SHA256:84AC72830E4570F2
9267,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 09:55:17.742378,Car,Unknown,Vehicle,UNREADABLE-CAM-016-84193,35.9%,White,53.7,SHA256:495E1D19B86C8B28
9361,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 09:56:20.576775,Scooter,Unknown,Vehicle,UNREADABLE-CAM-016-29830,53.4%,Silver/Grey,935.2,SHA256:DF5A52A4788E9EC9
9362,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 09:56:20.579868,Scooter,Unknown,Vehicle,UNREADABLE-CAM-016-14685,50.9%,Silver/Grey,222.9,SHA256:8CFF7B42A27DE522
9363,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 09:56:20.581235,Scooter,Unknown,Vehicle,UNREADABLE-CAM-016-90143,49.6%,Blue,928.9,SHA256:A0C4B6372AA1FBBD
9364,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 09:56:20.582970,Car,Unknown,Vehicle,UNREADABLE-CAM-016-77309,38.6%,White,75.5,SHA256:68C2322588C392A0
9365,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 09:56:20.584110,Car,Unknown,Vehicle,UNREADABLE-CAM-016-92760,36.5%,White,59.1,SHA256:6E022CE2967F1EFA
9366,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 09:56:20.585109,Car,Unknown,Vehicle,UNREADABLE-CAM-016-65241,39.2%,White,106.5,SHA256:183B6AD3411ECF09
9367,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 09:56:20.586379,Car,Unknown,Vehicle,UNREADABLE-CAM-016-32641,34.4%,White,29.2,SHA256:0FE9AB430DAE9F2C
9368,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 09:56:20.587408,Car,Unknown,Vehicle,UNREADABLE-CAM-016-81647,36.5%,White,102.8,SHA256:CB02D4BBA9344058
9463,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 09:57:32.322881,Scooter,Unknown,Vehicle,UNREADABLE-CAM-016-97850,42.5%,Silver/Grey,31.5,SHA256:DB8AB1DB322BEFF7
9464,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 09:57:32.326924,Scooter,Unknown,Vehicle,UNREADABLE-CAM-016-51548,49.1%,Silver/Grey,211.1,SHA256:9269EDCE1B280A4D
9465,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 09:57:32.328598,Scooter,Unknown,Vehicle,UNREADABLE-CAM-016-81301,49.8%,Green,986.2,SHA256:856B7AC47E692EA7
9466,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 09:57:32.330597,Auto-Rickshaw,Unknown,Vehicle,UNREADABLE-CAM-016-59509,49.5%,White,455.7,SHA256:784C47DAC3455926
9467,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 09:57:32.331864,Car,Unknown,Vehicle,UNREADABLE-CAM-016-24465,39.0%,White,78.3,SHA256:10EFDA621C1B7DAD
9468,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 09:57:32.333230,Car,Unknown,Vehicle,UNREADABLE-CAM-016-65041,37.2%,White,46.2,SHA256:1410B4BCA2C7D0DC
9469,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 09:57:32.334342,Car,Unknown,Vehicle,UNREADABLE-CAM-016-19430,40.5%,White,89.6,SHA256:57D7A66CFB3BEDE3
9470,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 09:57:32.335436,Car,Unknown,Vehicle,UNREADABLE-CAM-016-93020,38.7%,White,145.0,SHA256:877A0E51BFB72984
9471,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 09:57:32.336371,Car,Unknown,Vehicle,UNREADABLE-CAM-016-24645,40.2%,White,95.9,SHA256:15ED595FEECBDB7A
9472,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 09:57:32.337298,Car,Unknown,Vehicle,UNREADABLE-CAM-016-88489,39.3%,White,120.3,SHA256:DDED916F5DF0BB96
9473,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 09:57:32.338168,Car,Unknown,Vehicle,UNREADABLE-CAM-016-46590,33.4%,White,57.2,SHA256:5A9B7A835D940640
9474,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 09:57:32.339153,Car,Unknown,Vehicle,UNREADABLE-CAM-016-11213,44.5%,White,215.5,SHA256:41E7EAFD7AA65105
9590,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 09:58:41.993396,Scooter,Unknown,Vehicle,UNREADABLE-CAM-016-71784,46.2%,Green,463.5,SHA256:20732B463C96EFA4
9591,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 09:58:41.996869,Car,Unknown,Vehicle,UNREADABLE-CAM-016-80742,49.6%,Silver/Grey,225.0,SHA256:1AD13D2782BB48E0
9592,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 09:58:41.998019,Car,Unknown,Vehicle,UNREADABLE-CAM-016-84407,50.4%,White,237.5,SHA256:6FC30ECA6902432D
9593,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 09:58:41.999097,Car,Unknown,Vehicle,UNREADABLE-CAM-016-91664,42.2%,Silver/Grey,125.5,SHA256:BE060576BC083143
9594,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 09:58:42.000471,Car,Unknown,Vehicle,UNREADABLE-CAM-016-45681,48.4%,Silver/Grey,744.7,SHA256:9DEC47D4B26EC057
9595,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 09:58:42.002351,Car,Unknown,Vehicle,UNREADABLE-CAM-016-40996,48.6%,White,354.7,SHA256:F8FF4F94EF11B178
9596,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 09:58:42.003781,Scooter,Unknown,Vehicle,UNREADABLE-CAM-016-34665,45.5%,Green,1202.1,SHA256:9F11375193962398
9597,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 09:58:42.005762,Car,Unknown,Vehicle,UNREADABLE-CAM-016-73162,48.6%,Silver/Grey,585.3,SHA256:F2F101D0A7D29575
9598,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 09:58:42.007062,Car,Unknown,Vehicle,UNREADABLE-CAM-016-60522,38.8%,Silver/Grey,104.7,SHA256:725467EDB6617BBD
9599,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 09:58:42.008162,Car,Unknown,Vehicle,UNREADABLE-CAM-016-31728,46.6%,Silver/Grey,1445.9,SHA256:3AAB595B17726FF1
9600,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 09:58:42.009808,Car,Unknown,Vehicle,UNREADABLE-CAM-016-19134,47.5%,Silver/Grey,664.5,SHA256:3FAA0D8E94B49048
9601,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 09:58:42.011000,Car,Unknown,Vehicle,UNREADABLE-CAM-016-53277,47.7%,White,375.6,SHA256:8F9584E254172689
9602,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 09:58:42.012282,Scooter,Unknown,Vehicle,UNREADABLE-CAM-016-15734,44.9%,Silver/Grey,213.1,SHA256:20AEEB04ED464698
9603,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 09:58:42.014445,Car,Unknown,Vehicle,UNREADABLE-CAM-016-11820,43.8%,Silver/Grey,199.1,SHA256:4E97320EA9A4DC27
9604,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 09:58:42.015551,Car,Unknown,Vehicle,UNREADABLE-CAM-016-45277,43.5%,White,246.4,SHA256:FDACBD64118AF6E7
9605,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 09:58:42.016613,Car,Unknown,Vehicle,UNREADABLE-CAM-016-28649,43.9%,White,387.1,SHA256:D9FF88A5AE35050F
9748,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:00:02.153668,Scooter,Unknown,Vehicle,UNREADABLE-CAM-016-96005,42.6%,Silver/Grey,45.7,SHA256:282FA20693D09E69
9749,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:00:02.159399,Car,Unknown,Vehicle,UNREADABLE-CAM-016-89216,50.1%,Silver/Grey,915.2,SHA256:EC3578F6EE656C27
9750,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:00:02.160806,Car,Unknown,Vehicle,UNREADABLE-CAM-016-75419,49.6%,White,450.6,SHA256:6C736F110D3D4AA2
9751,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:00:02.162124,Car,Unknown,Vehicle,UNREADABLE-CAM-016-57283,48.0%,Silver/Grey,221.3,SHA256:1D2E38A0CC268422
9752,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:00:02.163307,Car,Unknown,Vehicle,UNREADABLE-CAM-016-17315,44.1%,Silver/Grey,122.9,SHA256:699F9570EC5C08D0
9753,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:00:02.164646,Car,Unknown,Vehicle,UNREADABLE-CAM-016-75622,48.1%,White,467.0,SHA256:8410EF37223438DA
9754,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:00:02.165662,Car,Unknown,Vehicle,UNREADABLE-CAM-016-83037,49.2%,White,268.7,SHA256:32B0D88CFF3756EA
9755,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:00:02.166695,Car,Unknown,Vehicle,UNREADABLE-CAM-016-70302,35.8%,White,35.6,SHA256:B870D4C455033928
9756,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:00:02.167659,Scooter,Unknown,Vehicle,UNREADABLE-CAM-016-64976,40.8%,Black,776.9,SHA256:BA632A39BB08040E
9757,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:00:02.169247,Car,Unknown,Vehicle,UNREADABLE-CAM-016-27650,48.2%,White,312.1,SHA256:1DBB7B65609D7C33
9758,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:00:02.170140,Scooter,Unknown,Vehicle,UNREADABLE-CAM-016-73805,48.1%,Silver/Grey,1148.3,SHA256:D669EE5726E24E05
9759,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:00:02.171311,Car,Unknown,Vehicle,UNREADABLE-CAM-016-46161,47.2%,Silver/Grey,606.9,SHA256:8177B54087FD0B61
9760,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:00:02.172193,Car,Unknown,Vehicle,UNREADABLE-CAM-016-65045,35.7%,White,95.2,SHA256:55BEDB82966AEB0C
9761,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:00:02.173209,Car,Unknown,Vehicle,UNREADABLE-CAM-016-33599,45.8%,White,289.3,SHA256:B62AA7B37B909370
9762,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:00:02.174248,Car,Unknown,Vehicle,UNREADABLE-CAM-016-20632,38.9%,Silver/Grey,103.2,SHA256:743C9C0C73B4FEEA
9763,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:00:02.177263,Scooter,Unknown,Vehicle,UNREADABLE-CAM-016-63089,46.5%,Silver/Grey,206.9,SHA256:B4AD3C0C156FD91C
9764,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:00:02.178444,Car,Unknown,Vehicle,UNREADABLE-CAM-016-83226,34.0%,White,77.1,SHA256:FBC2698ADC08F359
9765,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:00:02.179306,Auto-Rickshaw,Unknown,Vehicle,UNREADABLE-CAM-016-53014,43.7%,Silver/Grey,1129.2,SHA256:DA22C04CB7F86E45
9878,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:01:10.418023,Scooter,Unknown,Vehicle,UNREADABLE-CAM-016-55287,47.2%,Silver/Grey,912.9,SHA256:DA31A22F2BCECFA4
9879,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:01:10.421884,Car,Unknown,Vehicle,UNREADABLE-CAM-016-31172,51.4%,Silver/Grey,561.5,SHA256:9182865B4EAFAB64
9880,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:01:10.423149,Scooter,Unknown,Vehicle,UNREADABLE-CAM-016-36942,55.3%,Silver/Grey,854.2,SHA256:C5787825970FF1EE
9881,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:01:10.425019,Car,Unknown,Vehicle,UNREADABLE-CAM-016-52295,50.9%,Maroon/Dark,664.8,SHA256:126268DAA8D47B1E
9882,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:01:10.425987,Car,Unknown,Vehicle,UNREADABLE-CAM-016-65902,48.5%,Silver/Grey,1314.6,SHA256:E4718E9BAAF59A33
9883,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:01:10.427120,Car,Unknown,Vehicle,UNREADABLE-CAM-016-93372,46.4%,Silver/Grey,581.0,SHA256:9971A86EC51F456A
9884,CAM-016,Visat T Junction P2 RLVD,23.0984,72.5841,2026-09-03 10:01:10.428114,Scooter,Unknown,Vehicle,UNREADABLE-CAM-016-74453,39.4%,White,120.7,SHA256:0619640844B1A953
